3.770000,0.240610,0.907100,2443.014927
3.780000,0.240210,0.907994,2443.255373
3.790000,0.239410,0.907364,2443.495253
3.800000,0.235670,0.895546,2444.058005
3.810000,0.236010,0.899198,2444.485433
3.820000,0.235410,0.899266,2444.957015
3.830000,0.234810,0.899323,2444.957015
3.840000,0.234210,0.899367,2445.191356
3.850000,0.235725,0.907541,2445.864000
3.860000,0.235125,0.907583,2445.864000
3.870000,0.234525,0.907612,2445.864000
3.880000,0.233765,0.907008,2446.332210
3.890000,0.233325,0.907634,2446.332210
3.900000,0.232725,0.907628,2446.332210
3.910000,0.232125,0.907609,2446.332210
3.920000,0.231525,0.907578,2446.795716
3.930000,0.231125,0.908321,2446.795716
3.940000,0.230325,0.907481,2446.795716
3.950000,0.229725,0.907414,2447.025499
3.960000,0.229125,0.907335,2447.254902
3.970000,0.228525,0.907244,2447.254902
3.980000,0.227925,0.907142,2447.483187
3.990000,0.227325,0.907027,2447.710933
4.000000,0.226760,0.907040,2447.937726
4.010000,0.226240,0.907223,2447.937726
4.020000,0.225640,0.907073,2447.937726
4.030000,0.225240,0.907717,2448.388515
4.040000,0.222640,0.899466,2448.600273
4.050000,0.222040,0.899262,2449.267000
4.060000,0.222040,0.901483,2449.267000
4.070000,0.223040,0.907773,2449.507259
4.080000,0.222320,0.907066,2449.729691
4.090000,0.222040,0.908144,2450.173985
4.100000,0.221240,0.907084,2450.173985
4.110000,0.220840,0.907653,2450.395126
4.120000,0.220240,0.907389,2450.615455
4.130000,0.219640,0.907113,2450.615455
4.140000,0.217160,0.899043,2451.236359
4.150000,0.216640,0.899056,2451.453267
4.160000,0.216240,0.899559,2451.669679
4.170000,0.215595,0.899031,2452.101134
4.180000,0.217155,0.907708,2452.143344
4.190000,0.214755,0.899824,2452.531051
4.200000,0.215955,0.907011,2452.576664
4.210000,0.215555,0.907487,2453.008119
4.220000,0.214955,0.907110,2453.223124
4.230000,0.214555,0.907568,2453.438036
4.240000,0.213955,0.907169,2453.652046
4.250000,0.213555,0.907609,2453.865811
4.260000,0.212955,0.907189,2454.078986
4.270000,0.212555,0.907610,2454.291583
4.280000,0.211955,0.907168,2454.291583
4.290000,0.211555,0.907571,2454.503449
4.300000,0.210955,0.907107,2454.714692
4.310000,0.208955,0.900596,2454.855156
4.320000,0.208955,0.902686,2454.855156
4.330000,0.207755,0.899579,2455.271216
4.340000,0.208995,0.907039,2455.762141
4.350000,0.208670,0.907715,2455.762141
4.360000,0.208070,0.907185,2455.970216
4.370000,0.207870,0.908392,2456.178202
4.380000,0.207270,0.907843,2456.178202
4.390000,0.206670,0.907282,2456.178202
4.400000,0.206270,0.907588,2456.178202
4.410000,0.203870,0.899067,2456.294605
4.420000,0.205270,0.907294,2456.588965
4.430000,0.204870,0.907574,2456.588965
4.440000,0.204470,0.907847,2456.793578
4.450000,0.203870,0.907222,2457.201590
4.460000,0.203470,0.907476,2457.201590
4.470000,0.203070,0.907723,2457.201590
4.480000,0.202470,0.907066,2457.201590
4.490000,0.202070,0.907295,2457.606014
4.500000,0.199870,0.899415,2457.701160
4.510000,0.201270,0.907728,2457.807334
4.520000,0.199070,0.899797,2457.900485
4.530000,0.200270,0.907223,2458.208158
4.540000,0.199870,0.907410,2458.608145
4.550000,0.199385,0.907202,2458.608145
4.560000,0.198985,0.907372,2458.807470
4.570000,0.198785,0.908448,2458.807470
4.580000,0.198185,0.907688,2458.807470
4.590000,0.197785,0.907833,2459.203156
4.600000,0.197185,0.907051,2459.400382
4.610000,0.196785,0.907179,2459.400382
4.620000,0.196385,0.907299,2459.597085
4.630000,0.195985,0.907411,2459.597085
4.640000,0.195485,0.907051,2459.792634
4.650000,0.195185,0.907610,2459.792634
4.660000,0.194785,0.907698,2459.987609
4.670000,0.194225,0.907031,2460.181841
4.680000,0.193985,0.907850,2460.181841
4.690000,0.193585,0.907914,2460.181841
4.700000,0.192985,0.907030,2460.375046
4.710000,0.192785,0.908018,2460.567945
4.720000,0.192185,0.907113,2460.567945
4.730000,0.191785,0.907143,2460.759780
4.740000,0.191385,0.907165,2460.759780
4.750000,0.190985,0.907179,2460.759780
4.760000,0.190785,0.908137,2460.759780
4.770000,0.190300,0.907731,2460.950089
4.780000,0.189900,0.907722,2460.950089
4.790000,0.189360,0.907035,2461.139460
4.800000,0.189100,0.907680,2461.328653
4.810000,0.188700,0.907647,2461.328653
4.820000,0.188300,0.907606,2461.328653
4.830000,0.187900,0.907557,2461.328653
4.840000,0.187700,0.908468,2461.328653
4.850000,0.187100,0.907435,2461.328653
4.860000,0.186700,0.907362,2461.515442
4.870000,0.186300,0.907281,2461.515442
4.880000,0.185900,0.907192,2461.887402
4.890000,0.185700,0.908073,2461.887402
4.900000,0.185100,0.906990,2462.072773
4.910000,0.184900,0.907859,2462.072773
4.920000,0.184360,0.907051,2462.257262
4.930000,0.184100,0.907613,2462.625585
4.940000,0.183700,0.907478,2462.625585
4.950000,0.183300,0.907335,2462.625585
4.960000,0.182900,0.907184,2462.808586
4.970000,0.182500,0.907025,2462.991260
4.980000,0.182300,0.907854,2462.991260
